total in seconds,datetime(utc),channels,ArcusPotentialDronePlots_timestamp,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotsPlot_timestamp,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracks_timestamp,ArcusTracksTrack_id,ArcusTracksTrack_Timestamp,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Classification,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusTracksTrack_Alarm,ArcusSystemStatus_timestamp,ArcusSystemStatus_Name,ArcusSystemStatus_Version,ArcusSystemStatus_OperationalState,ArcusSystemStatusSensor_Name,ArcusSystemStatusSensor_Version,ArcusSystemStatusSensor_OperationalState,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatus_SensorType,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,SystemStatusSensorStatus_Messages
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:04.469Z,51.51706878,5.86841324,30.85852901,34.31689453,-7.778964999999999,13.69491482,OTHER,-30.47231674,0.67292303,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:04.314Z,51.5227758,5.870601799999998,44.6223357,231.25079346,-11.21860313,6.25482988,OTHER,-37.07759857,0.6329176999999999,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:03.859Z,51.52064348,5.87905021,30.52872603,241.69291687,-0.06631583,16.34464264,UNKNOWN,-23.77706528,0.54424757,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:19:58.716Z,51.52040214,5.86728801,171.43148794,347.16278076,-43.40365219,7.90268373,UNKNOWN,-31.37670898,0.14060001,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:19:57.967Z,51.52437999,5.85721988,40.65625423,335.34356689,2.57077956,15.05222702,UNKNOWN,5.27268219,0.39246523,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:19:58.090Z,51.52734957,5.86037117,98.88444707,292.55361938,-0.14977255,15.39513397,UNKNOWN,-32.13529205,0.29165062,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:19:56.301Z,51.53043891,5.8653434,36.91310731,77.82470703,-1.22773421,19.69213676,UNKNOWN,-23.9185791,0.11753199,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:02.983Z,51.52404392,5.86238649,47.61727082,294.92312622,0.1974975,6.56790257,UNKNOWN,-25.60225677,0.59975308,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:19:58.899Z,51.5223128,5.8644568,50.14312669,23.18449402,-10.13335419,19.38971329,UNKNOWN,-38.32487488,0.11682333,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:03.679Z,51.5171593,5.86308716,132.12773134,224.45896912,17.50701714,2.3096509,UNKNOWN,-29.34642792,0.58714056,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:19:59.792Z,51.52132626,5.86950408,79.12047315,272.41049194,26.88557625,2.8568511,UNKNOWN,-35.91022491,0.50435996,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:19:57.258Z,51.52280306,5.86972687,94.82696625,218.25959778,55.94013214,10.02193928,UNKNOWN,-33.34036636,0.04394411,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:19:57.975Z,51.51834666,5.88471207,59.11541898,155.57020569,13.91958904,11.80872345,UNKNOWN,-34.97449493,0.35599917,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:19:57.953Z,51.52197628,5.86728173,91.47501803,53.78004074,-11.06968689,5.99535704,UNKNOWN,-34.98685074,0.00206452,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:02.147Z,51.52342683,5.86746986,161.88256096,71.19334412,-18.72962379,8.96580124,OTHER,-35.13324738,0.60258734,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:03.859Z,51.52064031,5.8787272,34.38854627,264.82351685,0.77594858,11.14713764,OTHER,-14.58118439,0.83530515,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:03.679Z,51.51640892,5.86126338,254.79355906,220.89978027,-0.28481865,5.1452651,UNKNOWN,-27.35377502,0.00419099,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:01.189Z,51.52258263,5.86949956,27.58047351,298.19235229,-41.24945831,9.52707481,UNKNOWN,-31.6472168,0.55485582,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:19:57.527Z,51.52103812,5.87027963,33.04836476,101.20592499,-36.27819061,16.40106773,UNKNOWN,-33.79684448,0.29222125,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:00.499Z,51.52234399,5.87127231,65.24154718,216.35502625,-43.21944427,9.55524063,UNKNOWN,-33.62247467,0.1660251,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:00.353Z,51.52487221,5.86969488,130.83888692,350.63256836,23.98227692,2.30482483,UNKNOWN,-36.46207809,0.00365178,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:01.050Z,51.52328985,5.86492487,143.68505328,73.28079224,-5.78538084,6.74551344,UNKNOWN,-35.10346603,0.09675004,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:01.206Z,51.52331711,5.86907482,89.09409255,81.88223267,-4.41162348,6.49112225,UNKNOWN,-29.34755707,0.06498992,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:03.820Z,51.52135870000001,5.86837725,73.56825762,18.7744751,-5.49188805,7.98432684,UNKNOWN,-31.80052185,0.39810717,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:02.963Z,51.52335301,5.86322875,43.6355374,112.13243866,4.63589048,6.93133497,UNKNOWN,-32.60929871,0.24168813,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:04.153Z,51.52230937,5.86942816,51.78865473,86.1386261,6.61677647,8.21921825,UNKNOWN,-36.35198593,0.35651669,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:03.526Z,51.52428271,5.87386876,103.4131225,272.63018799,-36.6766777,7.19205284,UNKNOWN,-32.56536865,0.2057928,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:04.238Z,51.52297123,5.86982572,29.47408034,24.73022079,-10.30247116,4.15152454,OTHER,-29.94582367,0.67069608,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:04.462Z,51.52885134,5.87291932,49.00058428,128.65071106,-18.93315315,8.64510345,UNKNOWN,-31.94371796,0.19829795,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:03.990Z,51.52010163,5.87804646,33.39354024,260.68664551,1.33839774,11.94987869,UNKNOWN,-29.21414185,0.225732,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:03.549Z,51.52072534,5.86955251,85.16153369,75.63527679,-7.26954126,5.7082715,UNKNOWN,-39.1973381,0.06347305,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:03.679Z,51.51987923,5.86762649,156.05554952,89.63506317,-15.16582108,5.72848177,UNKNOWN,-29.33646774,0.05673322,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:04.120Z,51.52287009,5.86795065,93.71193476,166.35124207,-8.5664978,6.10407734,UNKNOWN,-37.83761597,0.05582161,False,,,,,,,,,,,,,,,,,
1601382004,2020-09-29 12:20:04,,,,,,,,,,,2020-09-29T12:20:04.095Z,51.52397439,5.86487018,46.9355826,54.88623047,-1.47403491,19.69979668,UNKNOWN,-34.19261551,0.37215582,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,2993.0,-2.92889404,2020-09-29T12:20:05.046Z,3772.59594727,14.95110309,-63.36763412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,3161.0,-4.43299866,2020-09-29T12:20:05.046Z,3610.13696289,14.95110309,-63.36763412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,2020-09-29T12:20:05.608Z,3218.0,6.76983643,2020-09-29T12:20:05.446Z,4243.93359375,41.17874264,-166.867632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:58.090Z,51.52734957,5.86037117,98.88444707,292.55361938,-0.14977255,15.39513397,UNKNOWN,-32.13529205,0.29165062,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,2020-09-29T12:20:05.677Z,2781.0,-21.97424316,2020-09-29T12:20:04.701Z,2298.23583984,5.02006268,-121.86763575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,2851.0,-18.9387207,2020-09-29T12:20:04.701Z,1999.08666992,5.02006268,-121.86763575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,2990.0,-3.72001648,2020-09-29T12:20:05.046Z,3817.20019531,14.95110309,-63.36763412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:03.282Z,51.52913916,5.86754309,43.30419466,73.05062103,-3.05003333,9.70332336,UNKNOWN,-26.06066895,0.52562428,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,2020-09-29T12:20:05.750Z,,2020-09-29T12:20:04.889Z,51.52250013,5.86402174,31.44303216,60.83418274,-0.51852787,15.67776871,OTHER,6.81057358,0.98437148,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,3175.0,-1.04168701,2020-09-29T12:20:05.046Z,3951.17504883,14.95110309,-63.36763412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:59.866Z,51.52272426,5.85762897,71.38608463,232.86026001,7.46786547,13.85742092,OTHER,-22.95081711,0.81053185,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,3250.0,-6.81193542,2020-09-29T12:20:05.046Z,3419.64526367,14.95110309,-63.36763412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,3257.0,-6.33522034,2020-09-29T12:20:05.046Z,3491.03222656,14.95110309,-63.36763412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.758Z,51.51796801,5.85407002,64.37143951,269.4546814,10.32950401,4.556128500000002,OTHER,-15.67501831,0.95975292,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.865Z,51.5226644,5.85683763,88.42375301,267.67770386,16.13130569,9.60978413,OTHER,-22.38455963,0.87225771,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,3225.0,-1.60758972,2020-09-29T12:20:05.446Z,3803.12304688,21.74698252,-166.867632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,3119.0,-2.18881226,2020-09-29T12:20:05.046Z,3937.12353516,14.95110309,-63.36763412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:01.189Z,51.52196404,5.87011969,30.71073225,136.94030762,0.29474932,7.50995922,UNKNOWN,-37.95474243,0.41200644,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:58.169Z,51.52229719,5.86994469,84.51481998,42.55959702,-3.38786936,10.34361839,UNKNOWN,-31.74141693,0.35329217,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:58.716Z,51.52040214,5.86728801,171.43148794,347.16278076,-43.40365219,7.90268373,UNKNOWN,-31.37670898,0.14060001,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.398Z,51.53270255,5.87175226,91.03050138,80.33357239,-3.15649533,20.95119858,OTHER,-23.61412048,0.87679267,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:58.144Z,51.52304488,5.86909664,67.11831713,236.21391296,-47.07118988,8.16707897,UNKNOWN,-33.36431122,0.33113414,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:59.983Z,51.52023151,5.87827528,60.59711235,212.46562195,-2.09899902,35.52949142,UNKNOWN,-35.77371216,0.57195544,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:03.526Z,51.52409673,5.87355812,152.09288469,282.61132813,-23.69998932,3.92908525,OTHER,-35.98050689999999,0.70142519,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:54.858Z,51.52184271,5.86702101,89.44743841,68.12478638,-18.40538025,6.47591352,UNKNOWN,-36.38143921,0.33298203,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:03.001Z,51.52726733,5.85449073,129.80470718,32.81319809,-0.51344061,25.18945885,UNKNOWN,-26.31955719,0.46012449,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:57.231Z,51.52411824,5.86832564,61.21566717,25.3770237,-58.16027069,11.77475739,UNKNOWN,-38.20857239,0.33383870000000004,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:55.989Z,51.52577753,5.85382875,126.29883564,349.72894287,0.23907374,16.72266197,UNKNOWN,-23.27734375,0.45889595,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:01.428Z,51.5233289,5.87080562,126.49911773,260.46365356,17.79689217,9.37373829,UNKNOWN,-34.195831299999995,0.58826792,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:58.899Z,51.5223128,5.8644568,50.14312669,23.18449402,-10.13335419,19.38971329,UNKNOWN,-38.32487488,0.11682333,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.454Z,51.51962320000001,5.86994754,140.4624381,175.76895142,34.62262344,9.82807159,OTHER,-33.71639252,0.63511175,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:55.020Z,51.52336532,5.86321468,40.61136418,292.04312134,10.48855877,5.01033926,UNKNOWN,-36.34139252,0.0040723,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:00.005Z,51.52213793,5.86807841,27.30712717,209.7971344,-15.76963806,4.15889978,UNKNOWN,-37.95799637,0.49047476,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:55.398Z,51.52271478,5.87073268,33.77316351,45.45094299,-10.97128582,7.17753172,UNKNOWN,-37.72609711,0.04326661,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.465Z,51.51715229,5.86843511,28.79784434,27.15121651,-10.24446392,11.14310265,OTHER,-30.49668884,0.73695672,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:57.527Z,51.52103812,5.87027963,33.04836476,101.20592499,-36.27819061,16.40106773,UNKNOWN,-33.79684448,0.29222125,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:02.456Z,51.52227266,5.87078673,65.04073932,336.84402466,-3.56187296,5.72893143,OTHER,-30.60743713,0.77538663,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.917Z,51.51963058,5.88131373,54.0630269,197.22827148,2.65589952,24.63040924,OTHER,-34.47132492,0.85357022,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.342Z,51.52264243,5.87033127,56.97045906,230.97706604,11.032534599999998,19.65276718,OTHER,-36.96898651,0.62273192,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:56.301Z,51.53043891,5.8653434,36.91310731,77.82470703,-1.22773421,19.69213676,UNKNOWN,-23.9185791,0.11753199,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:03.820Z,51.52135870000001,5.86837725,73.56825762,18.7744751,-5.49188805,7.98432684,UNKNOWN,-31.80052185,0.39810717,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.151Z,51.52342922,5.86771582,160.87022068,83.70872498,-9.32185364,5.90520906,OTHER,-35.12243652,0.61763936,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.537Z,51.52427092,5.87382271,93.60757962,261.54608154,-47.06025314,7.20084715,UNKNOWN,-32.43844986,0.36359116,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.900Z,51.52055772,5.87849111,34.98979973,252.77983093,0.9707067,13.87360764,OTHER,-17.90837097,0.86345035,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:57.975Z,51.51834666,5.88471207,59.11541898,155.57020569,13.91958904,11.80872345,UNKNOWN,-34.97449493,0.35599917,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:57.967Z,51.52437999,5.85721988,40.65625423,335.34356689,2.57077956,15.05222702,UNKNOWN,5.27268219,0.39246523,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.806Z,51.52142163,5.86924914,75.66960792,307.0007019,-11.75501537,4.32215548,UNKNOWN,-36.01478577,0.50809914,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.284Z,51.53034998,5.86586285,27.85615427,161.63238525,-6.01986122,1.4598465,UNKNOWN,-27.05184555,0.03457012,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:57.258Z,51.52280306,5.86972687,94.82696625,218.25959778,55.94013214,10.02193928,UNKNOWN,-33.34036636,0.04394411,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.900Z,51.5205281,5.87878921,30.59176559,239.27760315,0.08344096,18.40143204,OTHER,-23.89930725,0.63251764,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.238Z,51.52297123,5.86982572,29.47408034,24.73022079,-10.30247116,4.15152454,OTHER,-29.94582367,0.67069608,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:00.353Z,51.52487221,5.86969488,130.83888692,350.63256836,23.98227692,2.30482483,UNKNOWN,-36.46207809,0.00365178,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:00.499Z,51.52234399,5.87127231,65.24154718,216.35502625,-43.21944427,9.55524063,UNKNOWN,-33.62247467,0.1660251,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:01.050Z,51.52328985,5.86492487,143.68505328,73.28079224,-5.78538084,6.74551344,UNKNOWN,-35.10346603,0.09675004,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.925Z,51.52380912,5.8620828000000005,44.89871475,228.97412109,-1.88858581,10.95196629,OTHER,-26.30683899,0.6166743,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:01.206Z,51.52331711,5.86907482,89.09409255,81.88223267,-4.41162348,6.49112225,UNKNOWN,-29.34755707,0.06498992,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:19:57.953Z,51.52197628,5.86728173,91.47501803,53.78004074,-11.06968689,5.99535704,UNKNOWN,-34.98685074,0.00206452,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.084Z,51.52396763,5.86515638,53.21276431,74.75847626,1.99234307,19.82178116,UNKNOWN,-34.55127716,0.48287326,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:03.679Z,51.5171593,5.86308716,132.12773134,224.45896912,17.50701714,2.3096509,UNKNOWN,-29.34642792,0.58714056,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.229Z,51.52365118,5.86880312,30.40055905,260.00518799,-3.24890614,6.45330811,UNKNOWN,-33.44921494,0.06420227,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.363Z,51.52237534,5.87045773,56.53905357,59.44329071,4.42006588,6.59651136,UNKNOWN,-30.45912552,0.03743841,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.900Z,51.52000251,5.88126614,58.12995177,286.49136353,12.29543972,13.11468029,UNKNOWN,-35.99349976,0.04234309,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.151Z,51.52229774,5.86953291,52.11788316,96.91436768,4.62151003,7.53484917,UNKNOWN,-37.09121704,0.4849973,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.462Z,51.52885134,5.87291932,49.00058428,128.65071106,-18.93315315,8.64510345,UNKNOWN,-31.94371796,0.19829795,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.917Z,51.52014116,5.87793141,34.49448079,272.66201782,2.37962151,10.49395752,UNKNOWN,-28.68596268,0.37934306,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:03.549Z,51.52072534,5.86955251,85.16153369,75.63527679,-7.26954126,5.7082715,UNKNOWN,-39.1973381,0.06347305,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:03.679Z,51.51987923,5.86762649,156.05554952,89.63506317,-15.16582108,5.72848177,UNKNOWN,-29.33646774,0.05673322,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:03.679Z,51.51640892,5.86126338,254.79355906,220.89978027,-0.28481865,5.1452651,UNKNOWN,-27.35377502,0.00419099,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.229Z,51.52278551,5.86949434,24.72946653,2.59734106,-12.02287579,5.78350782,UNKNOWN,-31.73264313,0.54764903,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.900Z,51.520485,5.87696961,218.60723621,241.12887573,-4.59414864,14.79391289,UNKNOWN,-24.37207031,0.06753559,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.925Z,51.52335676,5.86338932,39.69069696,96.78335571,-2.07789731,5.66344547,UNKNOWN,-32.20295715,0.35413009,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.469Z,51.51812544,5.86883535,79.50889766,12.73600101,8.92580223,10.59310722,UNKNOWN,-33.66340637,0.03220454,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.758Z,51.52114142,5.86895242,29.34109398,209.48861694,-1.47631621,7.77689171,UNKNOWN,-33.69422913,0.07075708,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.758Z,51.52020793,5.86415481,32.32591094,34.26647186,-8.6224165,15.10804367,UNKNOWN,-33.52735519,0.04309422,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:04.823Z,51.52150362,5.86385371,31.85422071,37.58151627,0.9453726999999998,18.69684601,UNKNOWN,-31.2965126,0.0975375,False,,,,,,,,,,,,,,,,,
1601382005,2020-09-29 12:20:05,,,,,,,,,,,2020-09-29T12:20:05.084Z,51.52360619,5.86561647,41.99902753,8.01424503,5.66294813,6.06914949,UNKNOWN,-31.61822891,0.06900594,False,,,,,,,,,,,,,,,,,
