,time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,datetime(local),altitude(m)
894,135138,2020-09-29 12:00:46,51.5240852324057,5.8714783635507795,156.4304512,145.40682880000003,93.43832320000001,254.97261413025,0,23.107142812,3356.7258291999997,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,-0.223694,246.1,7.5,-6.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,254.97261413025,156.4304512,6,P-GPS,,2020-09-29 14:00:46,77.71565278690021
893,134938,2020-09-29 12:00:46,51.5240852324057,5.8714783635507795,155.61680288,144.59318048,93.43832320000001,254.15896581025,0,23.175369481999997,3356.7258291999997,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,0.0,246.7,7.4,-5.3,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,254.15896581025,155.61680288,6,P-GPS,,2020-09-29 14:00:46,77.46765277896421
895,135341,2020-09-29 12:00:46,51.5240852324057,5.8714783635507795,156.96522812,145.94160572,93.43832320000001,255.50739105025002,0,23.152776388000003,3356.7258291999997,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,-0.223694,247.0,7.5,-4.3,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,255.50739105025002,156.96522812,6,P-GPS,,2020-09-29 14:00:46,77.87865279211621
891,134649,2020-09-29 12:00:46,51.524127035644796,5.87161121710078,155.58071364,145.57415164,92.42126280000001,254.12287657025,0,22.82909117,3390.5184811999998,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,0.0,249.5,6.7,-3.6,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,254.12287657025,155.58071364,6,P-GPS,,2020-09-29 14:00:46,77.45665277861221
890,134536,2020-09-29 12:00:46,51.524127035644796,5.87161121710078,155.58071364,145.57415164,92.42126280000001,254.12287657025,0,22.82909117,3390.5184811999998,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,0.0,249.5,6.7,-3.6,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,254.12287657025,155.58071364,6,P-GPS,,2020-09-29 14:00:46,77.45665277861221
892,134737,2020-09-29 12:00:46,51.524127035644796,5.87161121710078,155.61680288,145.61024088,92.42126280000001,254.15896581025,0,23.175369481999997,3390.5184811999998,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,0.0,246.7,7.4,-5.3,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,254.15896581025,155.61680288,6,P-GPS,,2020-09-29 14:00:46,77.46765277896421
896,135540,2020-09-29 12:00:47,51.5240852324057,5.8714783635507795,157.32940136,146.30577896,93.43832320000001,255.87156429025,0,23.281624131999997,3356.7258291999997,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,-0.223694,246.3,7.1,-2.3,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,255.87156429025,157.32940136,6,P-GPS,,2020-09-29 14:00:47,77.9896527956682
897,135708,2020-09-29 12:00:47,51.5240852324057,5.8714783635507795,157.32940136,146.30577896,93.43832320000001,255.87156429025,0,23.281624131999997,3356.7258291999997,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,-0.223694,246.3,7.1,-2.3,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,255.87156429025,157.32940136,6,P-GPS,,2020-09-29 14:00:47,77.9896527956682
898,135741,2020-09-29 12:00:47,51.5240852324057,5.8714783635507795,157.73622552,146.71260312,93.43832320000001,256.27838845025,0,23.106024341999998,3356.7258291999997,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,-0.223694,245.1,6.5,-4.1,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,256.27838845025,157.73622552,6,P-GPS,,2020-09-29 14:00:47,78.11365279963621
899,135941,2020-09-29 12:00:47,51.5240392987726,5.8713506126296995,157.73622552,146.51575272,93.63517359999999,256.27838845025,0,23.106024341999998,3323.2284528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,-0.223694,245.1,6.5,-4.1,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,256.27838845025,157.73622552,6,P-GPS,,2020-09-29 14:00:47,78.11365279963621
900,136146,2020-09-29 12:00:47,51.5240392987726,5.8713506126296995,159.12073999999998,147.90026719999997,93.63517359999999,257.66290293025,0,22.483931328,3323.2284528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-2.013246,-0.223694,245.1,5.3,-5.3,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,257.66290293025,159.12073999999998,6,P-GPS,,2020-09-29 14:00:47,78.53565281314022
901,136346,2020-09-29 12:00:47,51.5240392987726,5.8713506126296995,159.55053004,148.33005724,93.63517359999999,258.09269297025,0,22.286700328200002,3323.2284528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,246.0,4.5,-2.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,258.09269297025,159.55053004,6,P-GPS,,2020-09-29 14:00:47,78.6666528173322
907,137348,2020-09-29 12:00:48,51.5239921696286,5.871228698200881,160.67585816,150.01312816,93.0774308,259.21802109025003,0,22.0353577498,3290.7153284,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.5,3.5,-4.7,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,259.21802109025003,160.67585816,6,P-GPS,,2020-09-29 14:00:48,79.00965282830822
906,137148,2020-09-29 12:00:48,51.5239921696286,5.871228698200881,160.24606812,149.58333812,93.0774308,258.78823105025003,0,22.031532582399997,3290.7153284,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.8,3.4,-3.5,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,258.78823105025003,160.24606812,6,P-GPS,,2020-09-29 14:00:48,78.87865282411622
905,136948,2020-09-29 12:00:48,51.5239921696286,5.871228698200881,160.13123872,149.46850872,93.0774308,258.67340165025,0,22.0459161066,3290.7153284,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.6,2.6,-1.5,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,258.67340165025,160.13123872,6,P-GPS,,2020-09-29 14:00:48,78.8436528229962
903,136748,2020-09-29 12:00:48,51.5240392987726,5.8713506126296995,160.13123872,148.91076592,93.63517359999999,258.67340165025,0,22.0459161066,3323.2284528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.6,2.6,-1.5,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,258.67340165025,160.13123872,6,P-GPS,,2020-09-29 14:00:48,78.8436528229962
902,136547,2020-09-29 12:00:48,51.5240392987726,5.8713506126296995,160.0721836,148.8517108,93.63517359999999,258.61434653025003,0,21.883872173,3323.2284528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,245.3,3.1,-2.0,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,258.61434653025003,160.0721836,6,P-GPS,,2020-09-29 14:00:48,78.82565282242021
904,136763,2020-09-29 12:00:48,51.5240392987726,5.8713506126296995,160.13123872,148.91076592,93.63517359999999,258.67340165025,0,22.0459161066,3323.2284528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,243.6,2.6,-1.5,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,258.67340165025,160.13123872,6,P-GPS,,2020-09-29 14:00:48,78.8436528229962
908,137549,2020-09-29 12:00:49,51.5239921696286,5.871228698200881,160.75131748,150.08858748,93.0774308,259.29348041025,0,22.156241987399998,3290.7153284,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,244.1,3.6,-3.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,259.29348041025,160.75131748,6,P-GPS,,2020-09-29 14:00:49,79.03265282904421
909,137749,2020-09-29 12:00:49,51.5239921696286,5.871228698200881,161.1876692,150.5249392,93.0774308,259.72983213025003,0,22.222813321799997,3290.7153284,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,242.5,5.0,-1.8,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,259.72983213025003,161.1876692,6,P-GPS,,2020-09-29 14:00:49,79.16565283330021
910,137822,2020-09-29 12:00:49,51.5239921696286,5.871228698200881,161.1876692,150.5249392,93.0774308,259.72983213025003,0,22.222813321799997,3290.7153284,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,242.5,5.0,-1.8,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,259.72983213025003,161.1876692,6,P-GPS,,2020-09-29 14:00:49,79.16565283330021
911,137949,2020-09-29 12:00:49,51.5239443703571,5.87110950317597,161.1876692,151.1154904,92.4868796,259.72983213025003,0,22.222813321799997,3258.61558984,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,242.5,5.0,-1.8,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,259.72983213025003,161.1876692,6,P-GPS,,2020-09-29 14:00:49,79.16565283330021
912,137950,2020-09-29 12:00:49,51.5239443703571,5.87110950317597,161.1876692,151.1154904,92.4868796,259.72983213025003,0,22.222813321799997,3258.61558984,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,242.5,5.0,-1.8,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,259.72983213025003,161.1876692,6,P-GPS,,2020-09-29 14:00:49,79.16565283330021
913,138149,2020-09-29 12:00:49,51.5239443703571,5.87110950317597,161.54199992,151.46982112,92.4868796,260.08416285025004,0,22.083541437399997,3258.61558984,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,243.7,5.5,-2.4,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,260.08416285025004,161.54199992,6,P-GPS,,2020-09-29 14:00:49,79.27365283675621
914,138349,2020-09-29 12:00:49,51.5239443703571,5.87110950317597,161.86680308,151.79462428,92.4868796,260.40896601025,0,21.973909008000003,3258.61558984,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,243.1,4.9,-1.1,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,260.40896601025,161.86680308,6,P-GPS,,2020-09-29 14:00:49,79.37265283992421
920,139355,2020-09-29 12:00:50,51.5238953650179,5.87099407846521,162.87402096,154.73753776,90.55118399999999,261.41618389025,0,21.5538340454,3227.06375156,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.342164,-1.789552,0.0,236.8,2.2,0.4,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,261.41618389025,162.87402096,6,P-GPS,,2020-09-29 14:00:50,79.67965284974821
919,139150,2020-09-29 12:00:50,51.5238953650179,5.87099407846521,162.73294484,154.59646164,90.55118399999999,261.27510777025003,0,21.1349893998,3227.06375156,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,237.8,3.3,-1.2,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,261.27510777025003,162.73294484,6,P-GPS,,2020-09-29 14:00:50,79.63665284837221
918,138950,2020-09-29 12:00:50,51.5238953650179,5.87099407846521,162.6968556,154.5603724,90.55118399999999,261.23901853025,0,21.1735989842,3227.06375156,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,237.9,3.5,-1.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,261.23901853025,162.6968556,6,P-GPS,,2020-09-29 14:00:50,79.62565284802021
916,138750,2020-09-29 12:00:50,51.5239443703571,5.87110950317597,162.6968556,152.6246768,92.4868796,261.23901853025,0,21.1735989842,3258.61558984,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,237.9,3.5,-1.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,261.23901853025,162.6968556,6,P-GPS,,2020-09-29 14:00:50,79.62565284802021
915,138549,2020-09-29 12:00:50,51.5239443703571,5.87110950317597,162.4179842,152.3458054,92.4868796,260.96014713025,0,21.5017580822,3258.61558984,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,241.1,4.3,-2.1,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,260.96014713025,162.4179842,6,P-GPS,,2020-09-29 14:00:50,79.5406528453002
917,138884,2020-09-29 12:00:50,51.5239443703571,5.87110950317597,162.6968556,152.6246768,92.4868796,261.23901853025,0,21.1735989842,3258.61558984,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,237.9,3.5,-1.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,261.23901853025,162.6968556,6,P-GPS,,2020-09-29 14:00:50,79.62565284802021
921,139699,2020-09-29 12:00:51,51.5238953650179,5.87099407846521,162.87402096,154.73753776,90.55118399999999,261.41618389025,0,21.5538340454,3227.06375156,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.342164,-1.789552,0.0,236.8,2.2,0.4,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,261.41618389025,162.87402096,6,P-GPS,,2020-09-29 14:00:51,79.67965284974821
922,139700,2020-09-29 12:00:51,51.5238953650179,5.87099407846521,163.18570076,155.04921756,90.55118399999999,261.72786369025,0,21.530771194,3227.06375156,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,236.0,3.2,-3.3,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,261.72786369025,163.18570076,6,P-GPS,,2020-09-29 14:00:51,79.77465285278821
923,139752,2020-09-29 12:00:51,51.5238953650179,5.87099407846521,163.19226244,155.05577924,90.55118399999999,261.73442537025,0,21.530771194,3227.06375156,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,236.4,3.2,-2.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,261.73442537025,163.19226244,6,P-GPS,,2020-09-29 14:00:51,79.77665285285221
924,139943,2020-09-29 12:00:51,51.5238953650179,5.87099407846521,163.19226244,155.05577924,90.55118399999999,261.73442537025,0,21.530771194,3227.06375156,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,236.4,3.2,-2.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,261.73442537025,163.19226244,6,P-GPS,,2020-09-29 14:00:51,79.77665285285221
925,139954,2020-09-29 12:00:51,51.5238465705314,5.87088064527194,163.19226244,156.46654044,89.1404228,261.73442537025,0,21.530771194,3195.948265,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.0,236.4,3.2,-2.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,261.73442537025,163.19226244,6,P-GPS,,2020-09-29 14:00:51,79.77665285285221
926,140152,2020-09-29 12:00:51,51.5238465705314,5.87088064527194,163.80906036,157.08333836,89.1404228,262.35122329025,0,21.4173359666,3195.948265,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.342164,-1.789552,0.0,238.8,3.3,1.2,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,262.35122329025,163.80906036,6,P-GPS,,2020-09-29 14:00:51,79.9646528588682
927,140357,2020-09-29 12:00:51,51.5238465705314,5.87088064527194,164.17979528,157.45407328,89.1404228,262.72195821025,0,21.369823360999998,3195.948265,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,239.0,2.6,0.3,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,262.72195821025,164.17979528,6,P-GPS,,2020-09-29 14:00:51,80.07765286248421
933,141034,2020-09-29 12:00:52,51.5237974284674,5.87076544235342,165.36089768,159.19291848,88.58268000000001,263.90306061025,0,20.9945319372,3164.42267344,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,241.6,5.7,-0.8,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.90306061025,165.36089768,6,P-GPS,,2020-09-29 14:00:52,80.4376528740042
935,141360,2020-09-29 12:00:52,51.5237974284674,5.87076544235342,165.7808452,159.612866,88.58268000000001,264.32300813025,0,20.5594694766,3164.42267344,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,239.8,2.6,-2.3,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,264.32300813025,165.7808452,6,P-GPS,,2020-09-29 14:00:52,80.56565287810021
932,141008,2020-09-29 12:00:52,51.5237974284674,5.87076544235342,165.36089768,159.19291848,88.58268000000001,263.90306061025,0,20.9945319372,3164.42267344,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,241.6,5.7,-0.8,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.90306061025,165.36089768,6,P-GPS,,2020-09-29 14:00:52,80.4376528740042
934,141160,2020-09-29 12:00:52,51.5237974284674,5.87076544235342,165.86614704,159.69816784,88.58268000000001,264.40830997025,0,20.9312489046,3164.42267344,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,240.2,3.2,-1.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,264.40830997025,165.86614704,6,P-GPS,,2020-09-29 14:00:52,80.59165287893221
930,140960,2020-09-29 12:00:52,51.5237974284674,5.87076544235342,164.98688192,158.81890272,88.58268000000001,263.52904485025,0,21.0884610478,3164.42267344,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,241.5,4.1,-3.2,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.52904485025,164.98688192,6,P-GPS,,2020-09-29 14:00:52,80.3236528703562
929,140762,2020-09-29 12:00:52,51.5238465705314,5.87088064527194,164.98688192,158.26115992,89.1404228,263.52904485025,0,21.0884610478,3195.948265,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,241.5,4.1,-3.2,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.52904485025,164.98688192,6,P-GPS,,2020-09-29 14:00:52,80.3236528703562
928,140640,2020-09-29 12:00:52,51.5238465705314,5.87088064527194,164.77362732,158.04790532,89.1404228,263.31579025025,0,21.1698185556,3195.948265,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,240.7,4.2,-3.2,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.31579025025,164.77362732,6,P-GPS,,2020-09-29 14:00:52,80.25865286827622
931,140961,2020-09-29 12:00:52,51.5237974284674,5.87076544235342,165.36089768,159.19291848,88.58268000000001,263.90306061025,0,20.9945319372,3164.42267344,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,-0.223694,241.6,5.7,-0.8,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.90306061025,165.36089768,6,P-GPS,,2020-09-29 14:00:52,80.4376528740042
936,141560,2020-09-29 12:00:53,51.5237974284674,5.87076544235342,166.08924416,159.92126496,88.58268000000001,264.63140709025004,0,20.5594694766,3164.42267344,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,239.2,2.1,0.5,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,264.63140709025004,166.08924416,6,P-GPS,,2020-09-29 14:00:53,80.65965288110822
937,141761,2020-09-29 12:00:53,51.5237974284674,5.87076544235342,166.1581418,159.9901626,88.58268000000001,264.70030473025,0,20.6825459154,3164.42267344,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,238.5,1.5,1.5,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,264.70030473025,166.1581418,6,P-GPS,,2020-09-29 14:00:53,80.6806528817802
938,141968,2020-09-29 12:00:53,51.52374893735251,5.87065597712762,166.1581418,159.9901626,88.58268000000001,264.70030473025,0,20.6825459154,3134.16020528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,238.5,1.5,1.5,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,264.70030473025,166.1581418,6,P-GPS,,2020-09-29 14:00:53,80.6806528817802
939,142077,2020-09-29 12:00:53,51.52374893735251,5.87065597712762,165.87598956,159.70801036,88.58268000000001,264.41815249025,0,20.6825459154,3134.16020528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,237.9,1.9,-0.2,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,264.41815249025,165.87598956,6,P-GPS,,2020-09-29 14:00:53,80.5946528790282
940,142170,2020-09-29 12:00:53,51.52374893735251,5.87065597712762,165.74147512,159.57349592,88.58268000000001,264.28363805025003,0,20.630850232,3134.16020528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,237.7,2.6,-1.7,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,264.28363805025003,165.74147512,6,P-GPS,,2020-09-29 14:00:53,80.55365287771622
941,142370,2020-09-29 12:00:53,51.52374893735251,5.87065597712762,165.61024152,159.44226232,88.58268000000001,264.15240445025,0,20.5917261514,3134.16020528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.789552,0.223694,236.5,5.3,-0.7,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,264.15240445025,165.61024152,6,P-GPS,,2020-09-29 14:00:53,80.51365287643621
948,143376,2020-09-29 12:00:54,51.5237014624207,5.870549470548671,164.02559580000002,157.92323340000002,88.5170632,262.56775873025003,0,19.0945645788,3104.66873452,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,239.7,5.2,0.9,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,262.56775873025003,164.02559580000002,6,P-GPS,,2020-09-29 14:00:54,80.03065286098021
946,143144,2020-09-29 12:00:54,51.5237014624207,5.870549470548671,164.59318112,158.49081872,88.5170632,263.13534405025,0,19.6287234814,3104.66873452,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.223694,237.3,4.5,-1.1,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.13534405025,164.59318112,6,P-GPS,,2020-09-29 14:00:54,80.20365286651621
945,142973,2020-09-29 12:00:54,51.5237014624207,5.870549470548671,165.02953284,158.92717044,88.5170632,263.57169577025,0,20.0786168542,3104.66873452,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.223694,236.0,4.2,-1.0,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.57169577025,165.02953284,6,P-GPS,,2020-09-29 14:00:54,80.33665287077221
947,143176,2020-09-29 12:00:54,51.5237014624207,5.870549470548671,164.34711812,158.24475572,88.5170632,262.88928105025,0,19.4721376814,3104.66873452,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.0,238.6,5.4,0.7,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,262.88928105025,164.34711812,6,P-GPS,,2020-09-29 14:00:54,80.1286528641162
943,142771,2020-09-29 12:00:54,51.52374893735251,5.87065597712762,165.02953284,158.86155364,88.58268000000001,263.57169577025,0,20.0786168542,3134.16020528,16,0,0,275.31382213025,176.7716592,35.248805744,3788.5171816,-1.11847,-1.565858,0.223694,236.0,4.2,-1.0,0,0,1024,1024,1024,1024,0,0,81,,,,,,,0,32,263.57169577025,165.02953284,6,P-GPS,,2020-09-29 14:00:54,80.33665287077221
